"first_name","last_name","season","season_type","league","team","games","starts","minutes","points","two_points_made","two_points_attempted","three_points_made","three_points_attempted","free_throws_made","free_throws_attempted","blocked_shot_attempts","offensive_rebounds","defensive_rebounds","assists","screen_assists","turnovers","steals","deflections","loose_balls_recovered","blocked_shots","personal_fouls","personal_fouls_drawn","offensive_fouls","charges_drawn","technical_fouls","flagrant_fouls","ejections","points_off_turnovers","points_in_paint","second_chance_points","fast_break_points","possessions","estimated_possessions","team_possessions","usage_percentage","true_shooting_percentage","three_point_attempt_rate","free_throw_rate","offensive_rebounding_percentage","defensive_rebounding_percentage","total_rebounding_percentage","assist_percentage","steal_percentage","block_percentage","turnover_percentage","internal_box_plus_minus"
"jamaal","kersey",2013,"Full Season","Italy - Liga A","Orange",9,5,251,186,38,72,22,47,44,56,9,3,13,18,0,34,14,0,0,1,15,37,0,0,0,0,0,0,0,0,0,462.1253,462.1253,2218.5699,33.7721,0.6475,0.395,0.4706,1.7316,6.4461,5.4903,17.4639,3.4488,0.7731,19.1398,3.5013
"jamaal","kersey",2014,"Full Season","EuroLeague","Lions",16,0,165.46,78,15,32,15,44,3,3,5,1,6,27,0,13,5,0,0,1,12,17,0,0,0,0,0,0,0,0,0,283.5894,283.5894,1996.7261,27.401,0.5044,0.5789,0.0395,2.3278,4.0418,2.7629,27.0061,1.8349,1.1219,14.3933,-1.5695
"jamaal","kersey",2014,"Full Season","Spain - ACB","Lions",39,2,403.49,256,45,91,42,109,40,51,8,4,21,53,0,44,20,0,0,2,45,53,0,0,0,0,0,0,0,0,0,707.3392,707.3392,3155.5262,32.4519,0.5754,0.545,0.255,0.8075,7.4809,5.4288,24.0912,2.6373,0.7943,16.514,2.3746
"jamaal","kersey",2015,"Full Season","EuroCup","Salukis",3,3,78.85,42,10,22,5,19,7,8,1,0,4,11,0,5,3,0,0,0,7,12,0,0,0,0,0,0,0,0,0,142.7884,142.7884,1169.8328,30.902,0.4717,0.4634,0.1951,0,7.5489,3.3993,25.9484,2.5056,0,10.0969,-4.8565
"jamaal","kersey",2015,"Full Season","Italy - Liga A","Paladins",29,28,852,407,72,145,58,152,77,103,10,9,61,86,0,60,26,0,0,1,51,114,0,0,0,0,0,0,0,0,0,1528.7493,1528.7493,2521.0009,23.6994,0.5632,0.5411,0.3259,2.113,8.22,6.4339,21.0697,1.8125,0.0263,14.241,1.3066
"jamaal","kersey",2015,"Full Season","Spain - ACB","Salukis",5,3,110.43,51,8,18,8,22,11,15,1,1,3,9,0,10,1,0,0,0,6,10,0,0,0,0,0,0,0,0,0,195.215,195.215,2421.8821,24.8715,0.5472,0.55,0.375,0.6329,3.5951,3.8066,13.4515,0.7853,0,17.6678,-4.7668
"jamaal","kersey",2016,"Full Season","EuroLeague","Volunteers",24,4,583.27,325,63,125,45,137,64,80,16,10,29,68,0,58,22,0,0,1,37,113,0,0,0,0,0,0,0,0,0,1040.0251,1040.0251,1711.7557,29.9067,0.5468,0.5229,0.3053,2.9284,7.7659,5.1426,22.3945,2.4398,0.0511,16.3288,-0.8653
"jamaal","kersey",2017,"Full Season","EuroCup","Golden Panthers",17,0,304.38,175,32,65,26,79,33,45,6,3,17,42,0,28,18,0,0,0,9,37,0,0,0,0,0,0,0,0,0,570.1846,570.1846,1283.1833,29.1224,0.5342,0.5486,0.3125,2.5514,6.6492,4.9205,26.149,3.6664,0,14.5985,-1.1968
"jamaal","kersey",2019,"Full Season","EuroCup","Volunteers",11,0,252.34,168,27,56,31,83,21,27,9,1,11,34,0,21,7,0,0,2,19,29,0,0,0,0,0,0,0,0,0,472.9769,472.9769,1199.5964,31.638,0.5567,0.5971,0.1942,0.2914,7.6704,3.4526,24.0864,1.1903,0.6955,12.2178,-1.2924
"jamaal","kersey",2021,"Full Season","EuroCup","Bulldogs",12,10,351,212,37,75,31,73,45,59,10,5,19,35,0,27,10,0,0,1,19,51,0,0,0,0,0,0,0,0,0,653.0979,653.0979,1051.2866,28.0102,0.6093,0.4932,0.3986,2.7676,6.1743,4.3226,23.6404,2.0333,0.566,13.4355,0.2544
"cristiano","wiltjer",2021,"Full Season","EuroLeague","Black Bears",20,20,505.38,282,57,111,37,94,57,67,9,4,27,33,0,23,14,0,0,1,42,66,0,0,0,0,0,0,0,0,0,878.7654,878.7654,1757.3534,26.164,0.6013,0.4585,0.3268,1.9136,6.3373,3.8403,12.2627,2.1116,0.3368,8.9327,-0.5032
"cristiano","wiltjer",2021,"Full Season","Italy - Liga A","Black Bears",10,10,219,110,17,36,19,40,19,25,2,0,12,18,0,14,12,0,0,2,13,29,0,0,0,0,0,0,0,0,0,398.7712,398.7712,1383.8634,22.425,0.6322,0.5263,0.3289,0,5.7295,4.3218,12.7301,2.8746,0.95,13.8614,3.4422
"hilliard","neto",2021,"Full Season","EuroLeague","Braves",11,0,64.56,19,4,11,0,0,11,14,1,4,9,1,0,6,2,0,0,3,22,8,0,0,0,0,0,0,0,0,0,107.3311,107.3311,1595.998,19.0033,0.5536,0,0.6810375,8.9375,21.269,13.8566,0.8048,1.8939,5.4815,25.9067,-5.3787
"prepelic","robinson",2021,"Full Season","Italy - Liga A","Seminoles",6,1,134,72,9,20,12,34,18,23,1,4,12,15,0,14,5,0,0,1,14,18,0,0,0,0,0,0,0,0,0,257.4674,257.4674,1393.0139,26.9852,0.5614,0.6296,0.4259,4.0542,11.1346,8.8405,20.5535,1.9866,1.2325,17.9211,-1.4014
"aj","miles",2021,"Full Season","EuroLeague","Lions",12,7,93.42,38,15,21,0,0,8,11,1,9,3,3,0,9,3,0,0,6,17,9,0,0,0,0,0,0,0,0,0,161.7437,161.7437,1740.0036,18.6699,0.7353,0,0.5238,13.6997,5.9939,8.8586,7.6056,1.6691,5.932625,25.8324,5.2086
"aj","miles",2021,"Full Season","Spain - ACB","Lions",15,8,230.42,123,50,76,0,0,23,35,2,15,30,7,0,13,7,0,0,13,36,37,0,0,0,0,0,0,0,0,0,418.9107,418.9107,1527.8007,21.6727,0.6729,0,0.4605,9.9341,15.0241,11.9602,5.8448,2.1928,5.5429,12.4521,4.6006
"seraphin","cardinal",2017,"Full Season","Italy - Liga A","Texans",30,30,737,321,93,171,31,103,42,71,10,40,124,14,0,62,29,0,0,15,93,87,0,0,0,0,0,0,0,0,0,1405.2445,1405.2445,2316.6513,23.2859,0.5258,0.3759,0.2591,5.9846,23.8663,14.6304,5.2939,2.0596,5.6528,16.8827,-2.5222
"lighty","mccaw",2021,"Full Season","Spain - ACB","Roadrunners",3,0,16.87,6,3,6,0,0,0,0,0,1,2,0,0,3,1,0,0,0,6,3,0,0,0,0,0,0,0,0,0,31.5812,31.5812,1534.308,25.1204,0.5,0,0,8.363,15.0637,12.7535,0,3.1099,0,30.0635625,-11.1913
"sviatoslav","radovic",2012,"Full Season","EuroCup","Golden Panthers",16,1,296.52,123,27,61,16,37,21,25,2,6,25,42,0,11,16,0,0,2,29,26,0,0,0,0,0,0,0,0,0,512.4201,512.4201,1105.9925,20.4824,0.5642,0.3776,0.2551,4.3871,13.2085,8.7187,23.0999,2.9419,0.5403,9.1667,6.4179
"sviatoslav","radovic",2013,"Full Season","EuroCup","Monarchs",5,1,75.47,26,8,18,3,9,1,2,1,1,5,4,0,6,2,0,0,0,9,5,0,0,0,0,0,0,0,0,0,134.0781,134.0781,1145.8908,21.9738,0.4663,0.3333,0.0741,1.4229,7.1025,6.6655,9.4962,1.3789,0,17.7096,-5.3801
"sviatoslav","radovic",2013,"Full Season","Spain - ACB","Monarchs",4,0,80.78,37,8,10,6,12,3,6,0,5,4,6,0,3,3,0,0,0,7,7,0,0,0,0,0,0,0,0,0,144.3157,144.3157,2679.7914,16.4971,0.7508,0.5455,0.2727,9.4753,7.4635,9.1731,13.9582,2.0922,0,10.8538,6.2251
"gary","mitrovic",2016,"Full Season","EuroCup","Zips",18,18,406.43,257,117,174,0,0,23,29,8,35,66,10,0,31,15,0,0,12,54,38,0,0,0,0,0,0,0,0,0,726.666,726.666,1289.1111,26.8061,0.688,0,0.1667,12.5478,21.7838,15.821,5.6632,2.5595,3.6302,14.2359,2.5576
"gary","mitrovic",2018,"Full Season","EuroCup","Bobcats",22,17,374.97,179,74,119,0,0,31,40,6,31,46,10,0,20,7,0,0,11,53,41,0,0,0,0,0,0,0,0,0,649.8564,649.8564,1542.4666,20.6494,0.6552,0,0.3361,10.9815,14.807,13.9114,6.7806,1.3558,3.1021,12.7714,3.274
"gary","mitrovic",2019,"Full Season","Italy - Liga A","Orange",12,11,202,92,43,72,0,0,6,16,3,25,24,4,0,5,5,0,0,2,29,19,0,0,0,0,0,0,0,0,0,368.4272,368.4272,2115.7204,20.0006,0.582,0,0.2222,14.1443,14.7296,13.3171,4.0561,1.6526,1.1518,5.9495,-0.6085
"birkan","connaughton",2021,"Full Season","Spain - ACB","Roadrunners",17,9,342.4,99,19,35,12,43,25,31,0,19,51,11,0,18,19,0,0,4,26,31,0,0,0,0,0,0,0,0,0,640.9845,640.9845,1534.308,15.0777,0.5402,0.5513,0.3974,8.6481,18.0735,13.1085,3.9942,3.5095,1.5168,16.4174,1.917
"markel","abrines",2021,"Full Season","EuroLeague","Delta Devils",8,3,106.72,39,11,24,3,8,8,10,4,6,7,6,0,9,3,0,0,0,15,11,0,0,0,0,0,0,0,0,0,178.8075,178.8075,1692.2407,22.0419,0.5357,0.25,0.3125,9.2387,9.1985,8.8516,13.13,1.5602,0,19.8238,-5.2376
"rajon","hummel",2021,"Full Season","EuroCup","Terrapins",6,2,79.9,33,9,13,4,8,3,4,0,0,2,18,0,9,1,0,0,0,8,9,0,0,0,0,0,0,0,0,0,146.2469,146.2469,732.1533,19.4757,0.725,0.381,0.1905,0,1.6294,1.921,38.024075,1.1666,0,28.3375,-9.5106
"wells","leonard",2021,"Full Season","Spain - ACB","Stags",20,17,570.98,207,60,110,17,65,36,50,7,27,76,34,0,34,25,0,0,4,39,54,0,0,0,0,0,0,0,0,0,1051.3202,1051.3202,1489.9809,18.9213,0.5254,0.3714,0.2857,5.1372,17.9523,12.589,9.4233,2.5902,0.7451,14.7186,-1.6443
"mccallum","ferguson",2021,"Full Season","EuroLeague","Nittany Lions",23,20,327.43,95,36,70,3,11,14,19,2,14,34,17,0,19,7,0,0,2,33,24,0,0,0,0,0,0,0,0,0,574.3623,574.3623,1780.5074,16.5087,0.5316,0.1358,0.2346,6.1512,15.7992,11.6918,7.0978,1.7082,0.2846,17.5341,-3.3295
"summers","mooney",2021,"Full Season","Spain - ACB","Demons",20,7,437.21,207,80,124,8,34,23,45,7,45,61,16,0,26,10,0,0,11,52,46,0,0,0,0,0,0,0,0,0,813.8663,813.8663,1488.0084,20.8303,0.5821,0.2152,0.2848,12.978,18.3749,15.1223,7.3397,1.1467,2.6924,12.7576,-0.1662
"alex","cheatham",2021,"Full Season","EuroCup","Phoenix",6,1,33.7,6,2,8,0,2,2,6,1,7,3,3,0,1,0,0,0,1,5,4,0,0,0,0,0,0,0,0,0,60.7198,60.7198,1008.9791,19.3175,0.3484875,0.2,0.6,18.81055,11.6741,17.0716,15.7384,0,3.6129,7.3314,-3.2686
"konate","bacon",2012,"Full Season","EuroLeague","Scarlet Knights",10,3,129.95,57,15,39,0,0,27,34,6,10,23,5,0,16,1,0,0,4,24,28,0,0,0,0,0,0,0,0,0,223.7235,223.7235,688.6345,26.7279,0.5282,0,0.6810375,9.8478,26.07,16.8784,6.6284,0.6139,3.042,22.8702,-7.1325
"konate","bacon",2013,"Full Season","EuroCup","Blue Hose",6,5,128.92,67,29,51,0,0,9,14,3,7,17,11,0,10,4,0,0,1,23,24,0,0,0,0,0,0,0,0,0,228.1627,228.1627,433.6118,25.1863,0.5861,0,0.2745,7.5021,20.3541,11.1522,19.6036,1.692,0.708,14.8898,-0.4268
"konate","bacon",2016,"Full Season","EuroLeague","Bison",27,9,552.41,342,121,220,0,0,82,107,16,45,75,35,0,62,18,0,0,4,79,114,0,0,0,0,0,0,0,0,0,972.0989,972.0989,1909.3479,29.7241,0.635,0,0.5091,12.2346,17.6741,14.7217,11.8905,1.5989,0.8251,18.7153,2.0804
"konate","bacon",2017,"Full Season","EuroLeague","Black Bears",29,23,450.81,234,90,173,0,1,54,67,4,35,58,27,0,55,18,0,0,1,70,78,0,0,0,0,0,0,0,0,0,825.7482,825.7482,2207.1936,26.9469,0.575,0.0057,0.3851,10.1701,16.1757,13.3989,9.2703,2.2097,0.8552,21.2782,-3.0123
"konate","bacon",2017,"Full Season","Italy - Liga A","Black Bears",31,18,392,214,74,139,1,3,63,75,8,28,66,38,0,50,11,0,0,4,68,84,0,0,0,0,0,0,0,0,0,736.0169,736.0169,2929.047,26.2864,0.6114,0.0211,0.5282,10.7029,18.6404,15.2127,17.1569,2.0262,0.9967,22.2222,-0.4116
"goodwin","kennedy",2021,"Full Season","EuroLeague","Gators",8,5,36.78,2,1,5,0,1,0,0,1,5,3,1,0,3,1,0,0,0,6,4,0,0,0,0,0,0,0,0,0,64.6187,64.6187,1756.9329,11.9063,0.3484875,0.1667,0,18.81055,11.1896,14.5676,3.8719,1.942,0,30.0635625,-7.9222
"goodwin","kennedy",2021,"Full Season","Spain - ACB","Gators",13,4,108.15,26,7,14,3,8,3,4,2,5,7,7,0,6,8,0,0,0,17,5,0,0,0,0,0,0,0,0,0,196.3791,196.3791,1525.2778,13.1915,0.5471,0.3636,0.1818,5.5942,8.7803,8.6144,12.3161,4.2196,0,20.1613,1.5036
"eimantas","mosley",2012,"Full Season","EuroLeague","Terriers",19,5,373.21,179,50,110,11,43,46,59,9,6,31,31,0,32,6,0,0,2,21,45,0,0,0,0,0,0,0,0,0,648.8343,648.8343,1390.8291,28.9863,0.5001,0.281,0.3856,3.7213,12.0484,6.8188,17.4189,1.1838,0.9282,15.1688,-3.5279
"eimantas","mosley",2012,"Full Season","Italy - Liga A","Terriers",20,7,402,222,48,98,23,61,57,73,8,8,32,32,0,36,17,0,0,0,35,53,0,0,0,0,0,0,0,0,0,718.7936,718.7936,3173.7776,27.8573,0.5808,0.3836,0.4591,1.9734,9.2819,6.0321,13.4412,2.3079,0,15.8507,1.1297
"eimantas","mosley",2013,"Full Season","EuroCup","Delta Devils",11,11,305.58,215,55,96,21,40,42,52,5,3,27,31,0,30,6,0,0,0,20,47,0,0,0,0,0,0,0,0,0,564.6575,564.6575,896.1938,29.0203,0.6766,0.2941,0.3824,2.4594,9.9663,7.2221,19.7647,1.2747,0,15.8831,2.6113
"rebraca","hayward",2018,"Full Season","EuroLeague","Redhawks",23,0,174.57,59,13,30,9,20,6,8,7,2,9,22,0,7,5,0,0,1,28,15,0,0,0,0,0,0,0,0,0,311.0854,311.0854,2574.9787,16.859,0.5512,0.4,0.16,1.5156,6.3424,5.6913,21.1025,1.3781,1.0104,11.5664,-2.8327
"rebraca","hayward",2018,"Full Season","Spain - ACB","Redhawks",23,2,274.66,107,23,44,13,43,22,28,1,3,14,31,0,20,8,0,0,0,36,22,0,0,0,0,0,0,0,0,0,509.8204,509.8204,3198.7304,20.4596,0.5387,0.4943,0.3218,0.5259,4.8202,4.0876,17.8758,1.8899,0,16.7616,-2.5011
"willie","silas",2021,"Full Season","Spain - ACB","Salukis",6,3,109.73,56,13,32,7,20,9,13,2,0,9,10,0,16,3,0,0,0,10,13,0,0,0,0,0,0,0,0,0,197.5098,197.5098,1449.9665,31.6252,0.4851,0.3846,0.25,0,12.148,5.7754,21.6125,1.7702,0,21.7037,-10.0132
"treier","courby",2015,"Full Season","EuroCup","Bobcats",14,10,323.19,178,56,101,17,31,15,26,0,27,57,19,0,19,20,0,0,15,25,43,0,0,0,0,0,0,0,0,0,569.3975,569.3975,1409.4468,24.9208,0.6205,0.2348,0.197,10.3674,21.8948,15.8031,13.3137,3.3173,5.932625,11.6966,10.7217
"treier","courby",2016,"Full Season","EuroLeague","Bobcats",23,20,579.99,333,105,213,19,75,66,86,5,36,102,27,0,42,29,0,0,15,51,77,0,0,0,0,0,0,0,0,0,993.1757,993.1757,2131.9467,31.7712,0.511,0.2604,0.2986,8.5758,26.2968,15.9452,9.1118,2.631,4.145,11.418,0.9529
"treier","courby",2017,"Full Season","EuroLeague","Redhawks",34,15,720.55,346,98,175,29,79,63,81,8,44,124,39,0,40,13,0,0,15,61,74,0,0,0,0,0,0,0,0,0,1289.3328,1289.3328,2576.6831,22.0499,0.5973,0.311,0.3189,9.6011,22.1441,14.5299,9.3257,0.8447,5.441,12.1344,4.3272
"treier","courby",2017,"Full Season","Spain - ACB","Redhawks",37,24,721.36,294,80,150,31,102,41,63,3,32,111,31,0,36,29,0,0,15,69,77,0,0,0,0,0,0,0,0,0,1310.1117,1310.1117,3069.3185,20.6276,0.5255,0.4048,0.25,7.0877,18.5258,12.1046,6.5114,2.0594,5.586,11.4025,2.8525
"treier","courby",2018,"Full Season","EuroLeague","Redhawks",21,11,376.87,173,54,99,14,45,23,35,0,28,51,25,0,18,14,0,0,7,29,39,0,0,0,0,0,0,0,0,0,671.5859,671.5859,2574.9787,22.891,0.5427,0.3125,0.2431,10.8379,17.166,14.0589,12.1512,1.7514,2.1855,10.1466,1.1189
"treier","courby",2018,"Full Season","Spain - ACB","Redhawks",25,14,467.71,217,60,119,20,61,37,48,6,19,97,16,0,25,14,0,0,11,45,43,0,0,0,0,0,0,0,0,0,868.1573,868.1573,3198.7304,22.7689,0.5395,0.3389,0.2667,5.1878,26.4066,15.0118,4.9056,1.9334,2.7385,11.0561,-1.2579
"treier","courby",2019,"Full Season","EuroLeague","Redhawks",32,32,726.67,403,82,149,57,138,68,90,6,23,115,30,0,25,17,0,0,11,40,88,0,0,0,0,0,0,0,0,0,1307.0549,1307.0549,2446.2163,23.4959,0.617,0.4808,0.3136,5.0991,19.1269,12.8936,9.15,1.4765,1.1683,7.1104,2.4376
"treier","courby",2019,"Full Season","Spain - ACB","Redhawks",35,31,691.08,340,75,141,54,124,28,41,4,18,115,21,0,39,21,0,0,11,47,70,0,0,0,0,0,0,0,0,0,1244.098,1244.098,3105.3952,22.5523,0.6006,0.4679,0.1547,4.1131,19.0461,11.8676,6.3187,2.1004,1.8156,12.1103,0.9157
"treier","courby",2020,"Full Season","EuroLeague","Redhawks",19,19,455.3,260,34,64,52,106,36,47,1,16,66,7,0,20,16,0,0,4,26,59,0,0,0,0,0,0,0,0,0,816.714,816.714,2152.5732,22.5738,0.6818,0.6235,0.2765,5.2336,17.0226,11.9135,1.1761,2.0903,0.6047,9.4931,3.0401
"treier","courby",2020,"Full Season","Spain - ACB","Redhawks",20,14,363.82,165,17,42,33,80,32,39,3,6,54,10,0,24,12,0,0,6,33,37,0,0,0,0,0,0,0,0,0,672.7169,672.7169,2237.3577,21.2746,0.5928,0.6557,0.3197,2.8633,16.8797,10.3533,6.956,1.6473,2.0033,14.7095,0.6612
"treier","courby",2021,"Full Season","EuroLeague","Redhawks",13,11,245.6,121,24,46,19,51,16,18,0,10,37,10,0,11,8,0,0,4,17,20,0,0,0,0,0,0,0,0,0,428.1486,428.1486,1778.1345,23.7764,0.5766,0.5258,0.1856,4.9088,18.8909,13.6074,6.0345,2.087,1.9948,9.4893,0.4659
"treier","courby",2021,"Full Season","Spain - ACB","Redhawks",5,4,85.79,26,4,13,5,15,3,3,1,3,15,4,0,6,3,0,0,1,8,5,0,0,0,0,0,0,0,0,0,156.8519,156.8519,1461.3459,19.82,0.4434,0.5357,0.1071,3.9176,22.3986,12.5393,4.9482,2.2678,0.8512,16.9875,-3.2659
"fitch","cancar",2017,"Full Season","Italy - Liga A","Grizzlies",38,9,817,365,94,196,48,110,33,44,11,40,76,35,0,50,27,0,0,3,51,50,0,0,0,0,0,0,0,0,0,1474.1534,1474.1534,2769.6763,22.5367,0.5609,0.3595,0.1438,5.4241,13.0841,10.2409,9.2295,2.3222,0.8727,13.3205,-0.8499
"fitch","cancar",2018,"Full Season","Italy - Liga A","Seminoles",16,6,367,140,48,89,8,38,20,21,3,14,36,30,0,28,13,0,0,2,34,19,0,0,0,0,0,0,0,0,0,662.8796,662.8796,2203.5781,21.4897,0.5138,0.2992,0.1654,5.3766,11.1195,8.6361,13.4469,2.0115,0.7457,17.0482,-1.9202
"desi","korkmaz",2021,"Full Season","EuroCup","Flames",5,0,9.86,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.4092,17.4092,981.6927,6.5497,0.3484875,1,0,0,12.5559,7.8697,0,0,0,0.739062499999999,-7.8313
"dijon","stojakovic",2012,"Full Season","Spain - ACB","Hawks",18,3,288.22,127,12,34,33,98,4,5,4,6,26,21,0,36,14,0,0,0,36,15,0,0,0,0,0,0,0,0,0,480.2229,480.2229,2415.9536,30.2002,0.4732,0.7424,0.0379,3.4545,13.2341,8.5976,20.1003,3.1327,0,21.1516,-3.9575
"dijon","stojakovic",2015,"Full Season","Italy - Liga A","Pride",28,27,895,336,23,70,58,152,35,43,6,9,120,65,0,66,28,0,0,2,83,58,0,0,0,0,0,0,0,0,0,1703.2434,1703.2434,2340.7703,18.5956,0.5528,0.7544,0.1509,0.9407,15.2826,7.8417,12.6417,1.8695,0.2618,17.8417,0.2606
"dijon","stojakovic",2020,"Full Season","EuroLeague","Bison",9,2,69.38,20,1,2,6,12,0,0,0,2,1,2,0,1,3,0,0,0,17,1,0,0,0,0,0,0,0,0,0,126.9645,126.9645,2232.5655,10.2575,0.7143,0.8571,0,4.3731,2.3625,3.8279,2.7061,2.7506,0,6.6667,1.1237
"d'or","parrado",2012,"Full Season","EuroCup","Owls",2,0,47.64,37,6,9,6,8,7,8,1,1,2,8,0,6,3,0,0,1,4,8,0,0,0,0,0,0,0,0,0,81.2777,81.2777,818.9286,28.1579,0.7693875,0.4706,0.4706,2.847,5.1449,3.4509,38.024075,4.0545,2.0007,22.6244,10.7217
"d'or","parrado",2013,"Full Season","EuroCup","RedHawks",13,9,316.01,214,59,104,20,54,36,39,8,5,25,17,0,21,10,0,0,3,26,40,0,0,0,0,0,0,0,0,0,562.262,562.262,996.375,30.3846,0.6109,0.3418,0.2468,2.2742,11.4782,7.1001,12.1321,1.6685,1.161,10.7055,1.5482
"d'or","parrado",2014,"Full Season","EuroCup","Volunteers",12,4,289.03,92,21,49,12,36,14,20,2,5,25,35,0,20,10,0,0,2,31,26,0,0,0,0,0,0,0,0,0,505.633,505.633,1128.3718,19.0807,0.4904,0.4235,0.2353,2.2385,10.3919,5.814,18.2002,1.6803,1.1518,17.5747,1.2312
"d'or","parrado",2015,"Full Season","Italy - Liga A","Orange",31,27,924,468.375,100,228,58,150,82,107,16,34,85,72,0,70,30,0,0,6,80,114,0,0,0,0,0,0,0,0,0,1739.916,1739.916,2485.5943,27.4323,0.576,0.3759,0.3233,4.8323,13.2808,8.9702,18.8917,1.8512,1.1209,18.2874,0.6389
"d'or","parrado",2016,"Full Season","Italy - Liga A","Orange",4,2,86,26,3,15,3,16,11,12,1,0,14,8,0,10,3,0,0,0,13,9,0,0,0,0,0,0,0,0,0,157.9211,157.9211,2249.4581,24.952,0.3583,0.5161,0.3871,0,22.8757,8.9134,18.9706,2.2436,0,21.6076,-6.9049
"pusica","caupain",2021,"Full Season","EuroLeague","Delta Devils",21,7,284.75,105,30,43,13,38,6,7,3,17,24,4,0,6,1,0,0,7,32,11,0,0,0,0,0,0,0,0,0,477.0936,477.0936,1692.2407,16.3909,0.6244,0.4691,0.0864,7.7144,13.5009,11.0991,5.9004,0.2196,2.9269,6.6607,-1.6963
"jahidi","dickens",2021,"Full Season","EuroCup","Redhawks",8,2,138.85,37,10,17,4,22,5,9,1,0,8,14,0,11,3,0,0,0,16,15,0,0,0,0,0,0,0,0,0,245.9687,245.9687,967.7599,18.5513,0.4463,0.5625,0.29,0,8.5199,4.141,18.092,1.4769,0,21.445,-6.1661
"aaron","birch",2021,"Full Season","EuroCup","Chippewas",4,4,89.34,23,6,24,1,6,8,10,3,3,5,1,0,3,10,0,0,0,12,11,0,0,0,0,0,0,0,0,0,159.1474,159.1474,944.1355,20.4409,0.3484875,0.2,0.3333,3.9207,8.2816,6.7648,3.6897,4.4739875,0,8.0214,-6.1803
"oberto","filippi",2020,"Full Season","EuroLeague","Mountain Hawks",11,1,121.2,71,28,42,0,1,15,25,3,12,19,3,0,8,1,0,0,3,12,16,0,0,0,0,0,0,0,0,0,214.6812,214.6812,2152.1399,25.4108,0.6574,0.0233,0.5814,12.878,21.9075,18.5293,4.1542,0.7494,3.1556,12.9032,-2.3322
"oberto","filippi",2021,"Full Season","EuroCup","Mastodons",12,11,263.61,140,60,87,0,0,20,29,0,25,58,4,0,15,5,0,0,12,29,31,0,0,0,0,0,0,0,0,0,474.9356,474.9356,1016.1111,21.2997,0.7017,0,0.3333,14.0113,31.0826,21.1651,6.3239,1.3087,4.3937,13.0708,2.1313
"gianmarco","law",2015,"Full Season","EuroCup","Rebels",11,4,203.74,84,33,61,1,3,15,26,2,15,41,10,0,16,9,0,0,5,30,21,0,0,0,0,0,0,0,0,0,363.8236,363.8236,1142.8748,21.5264,0.5567,0.0469,0.4062,9.4509,23.2613,17.0618,8.2863,2.8804,2.894,17.4978,-0.3855
"rj","birgander",2021,"Full Season","Italy - Liga A","Seminoles",5,0,10,6,1,3,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.214,19.214,1393.0139,22.5886,0.6148,0.25,0.5,0,0,0,0,0,0,0.739062499999999,-8.079
"clyburn","hairston",2021,"Full Season","Spain - ACB","Roadrunners",17,13,401.61,190,49,82,21,50,29,37,3,14,47,86,0,48,17,0,0,5,32,39,0,0,0,0,0,0,0,0,0,751.8277,751.8277,1534.308,23.0129,0.6407,0.3788,0.2803,4.7403,13.9334,9.6636,38.024075,2.3851,1.0234,24.4549,5.5752
"evgeny","stepania",2021,"Full Season","Spain - ACB","Huskies",20,2,304.93,100,19,36,17,50,11,13,3,9,30,11,0,13,13,0,0,1,29,17,0,0,0,0,0,0,0,0,0,552.8681,552.8681,1541.1265,16.4886,0.5451,0.5814,0.1512,5.4196,15.8025,9.4825,7.0123,2.6334,0.2091,12.4141,-2.1694
"iman","bowen",2021,"Full Season","EuroLeague","Redhawks",1,0,2.43,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4.2362,4.2362,1778.1345,35.3097,0.3484875,0,0,0,0,0,0,0,0,30.0635625,-11.1913
"iman","bowen",2021,"Full Season","Spain - ACB","Redhawks",9,2,55.34,10,2,12,1,2,3,4,2,5,10,2,0,8,1,0,0,0,8,8,0,0,0,0,0,0,0,0,0,101.1794,101.1794,1461.3459,20.6693,0.3484875,0.1429,0.2857,12.9927,22.8413,15.8349,3.0877,1.2843,0,30.0635625,-10.993
"osetkowski","looney",2021,"Full Season","EuroLeague","Nittany Lions",25,1,540.54,364,121,228,3,6,55,64,5,46,99,22,0,42,29,0,0,12,69,66,0,0,0,0,0,0,0,0,0,948.1898,948.1898,1780.5074,29.454,0.6567,0.0241,0.257,14.5106,25.0253,20.3956,7.4565,2.7479,2.2178,13.1595,4.9179
"fortas","sims",2021,"Full Season","EuroCup","Jaspers",1,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0698,2.0698,935.9072,35.3097,0.549139693509615,0.352317615176152,0.300971875940982,0,0,0,0,0,0,30.0635625,-0.724381623415812
"foster","flores",2021,"Full Season","EuroCup","Fighting Irish",8,4,189.96,77,10,23,11,35,24,25,0,5,13,29,0,13,5,0,0,0,16,25,0,0,0,0,0,0,0,0,0,337.8985,337.8985,933.8705,21.023,0.558,0.6034,0.431,5.2603,7.1972,5.7678,22.6544,1.1602,0,15.8537,1.1966
