"first_name","last_name","season","season_type","league","team","games","starts","minutes","points","plus_minus","two_points_made","two_points_attempted","three_points_made","three_points_attempted","free_throws_made","free_throws_attempted","blocked_shot_attempts","offensive_rebounds","defensive_rebounds","assists","screen_assists","turnovers","steals","deflections","loose_balls_recovered","blocked_shots","personal_fouls","personal_fouls_drawn","offensive_fouls","charges_drawn","technical_fouls","flagrant_fouls","ejections","points_off_turnovers","points_in_paint","second_chance_points","fast_break_points","possessions","estimated_possessions","calculated_possessions","plays_used","team_possessions","usage_percentage","true_shooting_percentage","three_point_attempt_rate","free_throw_rate","offensive_rebounding_percentage","defensive_rebounding_percentage","total_rebounding_percentage","assist_percentage","steal_percentage","block_percentage","turnover_percentage","internal_box_plus_minus"
"Udom","Ross",2010,"Full Season","NBA","Kings",75,55,2357.3167,939,-209.5,326,680,1,10,180.5,237,60.5,128.5,412,124,0,139,41,0,0,54.5,279,0,0,0,2,0,0,0,0,0,0,4854,4615.8173,4854,1078,7785.3306,19.6093,0.5183,0.0128,0.3533,11.5523,21.3364,16.8331,8.8547,0.9898,2.3725,13.303,-2.3692
"Udom","Ross",2011,"Full Season","NBA","Kings",75,39,1748.0833,663,-138,271,531,0,3,121,200,42,128.5,310,88,0,99,28,0,0,44,212,0,0,0,2.5,0,0,0,0,0,0,3655,3467.2076,3655,740,7876.2157,17.8519,0.533,0.0056,0.3745,8.1356,21.2817,16.1211,8.2215,0.8945,1.9407,13.7309,-2.2003
"Udom","Ross",2012,"Full Season","NBA","Kings",64,47,1657.3,583,-102,237,441,0,2,109,181,49,128.5,277,79,0,68,43,0,0,44,149,0,0,0,2.5,0,0,0,0,0,0,3438,3269.0089,3438,607,6397.06445,15.4588,0.5577,0.0045,0.4086,9.9448,19.1785,15.3562,6.3313,1.4225,2.31,11.5129,-0.9163
"Udom","Ross",2013,"Full Season","NBA","Kings",82,55,2284.6833,891,-209.5,326,680,0,3,143,206,60.5,128.5,377,84,0,101,48,0,0,54.5,227,0,0,0,2.5,0,0,0,0,0,0,4661.5,4457.5088,4661.5,956,7737.825,18.2169,0.5331,0.004,0.2765,9.313,18.2837,14.5831,6.3494,1.0212,2.4608,10.7832,-2.549
"Udom","Ross",2014,"Full Season","NBA","Kings",82,55,2006.6833,586,-2,251,496,0,0,84,145,35,128.5,374,53,0,95,32,0,0,54.5,251,0,0,0,2.5,0,0,0,0,0,0,4108.5,3944.3977,4108.5,668,7795.6901,14.3805,0.5234,0,0.2923,8.6682,21.6244,16.3627,2.5819,1.0089,2.5786,14.5082,-3.1977
"Udom","Ross",2015,"Full Season","NBA","Kings",81,55,1991,491,-183,201,427,0,1,89,143,35,128.5,391,85,0,84,33,0,0,54.5,239,0,0,0,2.5,0,0,0,0,0,0,4125.5,3955.0779,4125.5,585,7888.3045,12.7322,0.5001,0.0023,0.3341,8.3829,23.2873,15.4226,5.7657,0.9842,1.9632,14.6107,-2.7491
"Udom","Ross",2016,"Full Season","NBA","Jazz",57,7,526.6333,155,-16,51,101,5,16,38,57,8,38,107,30,7,16,12,1,0,21,86,0,0,0,1,0,0,0,0,0,0,1097,1036.276,1097,162,9747.08485,13.427,0.5464,0.1408,0.479,8.0023,23.0115,14.8692,9.6833,1.0759,3.0826,10.0254,-1.3931
"Almazan","Koufos",2012,"Full Season","NBA","Cavaliers",5,3,94.7333,18,-4,3,13,4,11,0,0,1,0,5,7,0,5,2,0,0,1,8,0,0,0,0,0,0,0,0,0,0,182,180.2272,182,29,6397.06445,13.7653,0.375,0.4583,0,0,5.1899,3.4547,9.8905,1.1758,0.7834,17.2414,-7.2899
"Sulaimon","Dellosto",2012,"Full Season","NBA","Clippers",24,0,119.0333,57,-56,20,48,4,13,5,7,4,4,20,3,0,6,3,0,0,3,10,0,0,0,0,0,0,0,0,0,0,249.5,221.0515,249.5,70,6919.3876,27.33,0.4448,0.2131,0.1148,3.63,19.6743,13.0128,6.8426,1.5598,2.06,8.5616,-6.0915
"Anderson","Campbell",2017,"Full Season","NBA","Hornets",2,0,25.1833,2,-17,1,4,0,0,0,0,1,2,1,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,51,50.2048,51,5,7906.5157,8.9467,0.33845,0,0,9.7481,5.2603,7.3086,5.8608,0,0,20,-9.4207
"Dickens","Cummings",2016,"Full Season","NBA","Nuggets",21,0,305.4333,76,-18,12,30,13,40,13,17,1,8,23,15,0,6,7,0,0,6,40,0,0,0,0,0,0,0,0,0,0,635.5,609.0869,635.5,85,7908.8896,11.9465,0.4904,0.5714,0.2429,1.9231,7.3013,4.6056,9.1187,1.2575,1.8851,7.1874,-4.4588
"Dickens","Cummings",2017,"Full Season","NBA","Jazz",4,0,47.4667,11,-11,4,5,1,4,0,0,0,0,1,0,0,0,1,6,0,1,6,0,0,0,0,0,0,0,0,0,0,99,96.4542,99,9,8155.5418,8.4307,0.5996,0.4549,0,0,3.0255,1.1082,0,0.9609,2.1632,0.7082,-6.1463
"Candan","Williams Jr.",2010,"Full Season","NBA","Jazz",15,0,95.4833,51,-45,16,32,1,7,16,21,3,6,4,4,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,202.5,188.9667,202.5,55,8937.7647,24.6856,0.5212,0.1731,0.5194,8.8406,5.1006,6.8709,5.6783,0,0,9.444,-3.817
"JaKeenan","Gerun",2013,"Full Season","NBA","Suns",79,45,1910.4167,506,-162,188,374,22,70,64,86,36,128.5,218,109,0,67,62,0,0,19,145,0,0,0,2.5,0,0,0,0,0,0,3927.5,3719.1336,3927.5,554,7711.1389,12.776,0.5251,0.1577,0.1937,8.4787,12.8116,11.7632,11.2957,1.5601,0.8324,12.2076,-1.4759
"JaKeenan","Gerun",2014,"Full Season","NBA","Suns",81,55,2490.1667,760,119,191,424,74,191,156,201,51,128.5,368,141,0,102,90,0,0,23,204,0,0,0,2.5,0,0,0,0,0,0,5273,4968.0781,5273,820,7882.5554,14.2235,0.5402,0.3106,0.3268,7.2705,17.2348,10.8614,9.3277,2.324,0.9411,12.6639,0.9476
"JaKeenan","Gerun",2015,"Full Season","NBA","Suns",78,55,2383.45,713,-50,174,344,87,252,104,143,32,114,388,122,0,96,90,0,0,23,179,0,0,0,2.5,0,0,0,0,0,0,5012.5,4780.6385,5012.5,766,7974.9182,13.91,0.541,0.4228,0.2399,6.1232,19.9057,12.5346,7.0258,2.2874,0.455,12.7166,0.3818
"JaKeenan","Gerun",2016,"Full Season","NBA","Suns",82,55,2539.6167,652,-209.5,171,376,68,206,106,142,44,128.5,347,177,0,111,90,0,0,20,202,0,0,0,2.5,0,0,0,0,0,0,5437.5,5212.7543,5437.5,759,8089.199,12.652,0.5058,0.354,0.244,7.5488,13.9685,11.3713,11.6345,1.8611,1.0951,14.6926,-1.1469
"JaKeenan","Gerun",2017,"Full Season","NBA","Jazz",91,22,2487.1667,590,-94,138,307,79,224,77,101,37,128.5,396,110,10,74,90,30,15,22,223,0,0,0,2.5,0,0,0,0,0,0,5305,5092.4276,5305,658,8440.4119,11.1893,0.5124,0.4233,0.1892,6.4403,17.4261,13.2464,6.9647,2.422,0.5113,11.3637,-0.514
"JaKeenan","Gerun",2018,"Full Season","NBA","Rockets",99,51,2850.55,653,154.5,74,164,107.5,305.5,55,78,23,116,412,99,10,88,89,30,15,39,251,0,0,0,2.5,0,0,0,0,0,0,6072.5,5774.7511,6072.5,673,9657.1673,10.4247,0.5597,0.7013,0.1421,6.0426,17.628,11.908,3.8532,1.6221,1.4993,13.1085,-0.6303
"JaKeenan","Gerun",2019,"Full Season","NBA","Rockets",93,55,3227.6667,726,154.5,75,167,107.5,305.5,60,82,19,128.5,412,115,10,71,90,30,15,47,287,0,0,0,2.5,0,0,0,0,0,0,6403,6483.1601,6403,656,9162.3262,9.6689,0.561,0.7267,0.1342,5.7688,16.6943,9.4422,5.3345,2.2985,1.0444,9.8875,0.0325
"JaKeenan","Gerun",2020,"Full Season","NBA","Rockets",84,55,2881.3167,595,154.5,80,148,107.5,305.5,39,48,14,128.5,412,133,10,84,90,30,15,39,276,0,0,0,2.5,0,0,0,0,0,0,5926,6182.3808,5926,570,8705.0199,8.9955,0.556,0.7121,0.0934,4.7396,16.4564,10.2292,5.7294,1.6224,0.908,13.5676,-1.7552
"JaKeenan","Gerun",2021,"Full Season","NBA","Rockets",31,31,927.5833,141,-157,21,45,27,84,18,23,6,33,112,42,10,33,28,30,15,17,87,0,0,0,1,0,0,0,0,0,0,2021.5,1965.4038,2021.5,174,6397.06445,7.9208,0.5068,0.6512,0.1783,4.074,14.5692,9.8631,6.506,1.5517,1.4544,19.1727,-4.1209
"Armstrong","Stanley",2010,"Full Season","NBA","Warriors",42,20,871.7833,207,-5,85,145,0,1,37,78,7,54,137,90,0,49,23,0,0,54,98,0,0,0,2,0,0,0,0,0,0,1892,1822.5977,1892,236,8249.7224,11.2636,0.574,0.0068,0.5342,5.9847,17.8512,11.6025,16.237,1.3025,4.9323,21.3675,0.1073
"Armstrong","Stanley",2011,"Full Season","NBA","Knicks",68,25,1215.3833,290,-44,111,175,0,0,68,108,17,68,150,96,0,44,36,0,0,54.5,164,0,0,0,2.5,0,0,0,0,0,0,2544.5,2415.5354,2544.5,277,8244.0171,9.7338,0.6516,0,0.6171,5.6309,15.3797,11.1304,10.7613,1.7483,5.172,16.5091,1.4712
"Armstrong","Stanley",2012,"Full Season","NBA","Jazz",29,12,399.6167,74,-4,29,50,0,1,16,33,8,31,70,11,0,20,15,0,0,25,62,0,0,0,0,0,0,0,0,0,0,793.5,755.156,793.5,89,7844.52,9.9589,0.6103,0.0178,0.5873,8.9002,21.475,14.9181,3.3397,1.9002,5.1494,25.3446,-0.8555
"Armstrong","Stanley",2013,"Full Season","NBA","Clippers",70,0,759.33,137,26,56,107,0,0,25,67,19,49,111,35,0,31,20,0,0,38,94,0,0,0,2.5,0,0,0,0,0,0,1528,1438.4733,1528,173,8020.878,10.1175,0.5019,0,0.6262,8.8575,18.7601,12.1325,8.8877,1.6522,4.26,18.5097,-2.0684
"Armstrong","Stanley",2014,"Full Season","NBA","Timberwolves",31,10,605.65,149,-25,64,107,0,0,21,50,13,55,119,24,0,24,8,0,0,50,65,0,0,0,0,0,0,0,0,0,0,1257.5,1227.9654,1257.5,159,8051.2683,10.7526,0.5775,0,0.4673,9.9934,22.5151,14.9858,5.1009,0.6305,5.172,15.6863,0.3393
"Armstrong","Stanley",2015,"Full Season","NBA","Timberwolves",2,0,19.3667,0,-8,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5,38.0897,43.5,0,7790.3697,5.30725,0.507383273596177,0.296218817204301,0.271270131421744,0,6.6615,3.6361,13.6734,0,0,14.1574455847255,-1.963
"Bonzie","Landers Jr.",2011,"Full Season","NBA","Warriors",58,18,1029.5167,236,108,97,222,0,0,42,64,10,80,101,40,0,48,22,0,0,54.5,144,0,0,0,0,0,0,0,0,0,0,2124.5,2033.5093,2124.5,302,7833.674,12.7753,0.4717,0,0.2883,9.4996,11.9699,10.3725,7.0542,1.1152,5.172,16.0987,-3.7093
"Bonzie","Landers Jr.",2012,"Full Season","NBA","Jazz",61,11,1289.95,340,154.5,127,293,0,2,86,114,26,100,154,57,0,53,40,0,0,54.5,174,0,0,0,0,0,0,0,0,0,0,2620.5,2495.1689,2620.5,407,6397.06445,13.9947,0.4925,0.0065,0.3849,9.142,14.1633,12.2803,7.2829,1.8488,5.172,13.3487,-1.5465
"Bonzie","Landers Jr.",2013,"Full Season","NBA","Bucks",80,9,1366.6667,331,-67,121,277,0,1,89,119,24,116,141,44,0,43,41,0,0,54.5,143,0,0,0,1,0,0,0,0,0,0,2833,2690.6001,2833,383,8185.9867,11.9462,0.501,0.0036,0.4281,9.2309,10.2795,9.9939,4.7306,1.5761,4.4886,11.517,-1.6546
"Bonzie","Landers Jr.",2014,"Full Season","NBA","Bucks",42,14,803.8,144,-166,57,143,0,0,30,47,15,61,87,31,0,38,15,0,0,44,96,0,0,0,0,0,0,0,0,0,0,1600,1536.788,1600,200,7601.728,11.3547,0.4399,0,0.3287,9.2805,13.8341,10.8922,8.2293,1.2564,4.2735,18.8417,-4.7882
"Bonzie","Landers Jr.",2015,"Full Season","NBA","Clippers",37,0,140.5667,31,-1,12,27,0,0,7,9,2,7,22,8,0,7,8,0,0,7,23,0,0,0,0,0,0,0,0,0,0,296.5,279.0395,296.5,39,9177.1374,12.1076,0.5006,0,0.3333,6.4133,18.474,10.9458,10.2367,2.9436,4.1195,18.4405,-1.9824
"Bonzie","Landers Jr.",2018,"Full Season","NBA","Jazz",69,3,830.3833,164,59,61,120,0,1,42,60,11,69,84,53,10,21,43,30,15,54.5,107,0,0,0,0,0,0,0,0,0,0,1805.5,1660.0757,1805.5,174,8954.2731,9.1052,0.5563,0.0083,0.4959,8.5534,11.6314,9.5023,9.9258,2.7224,5.172,12.4703,2.9288
"Bonzie","Landers Jr.",2019,"Full Season","NBA","Jazz",53,1,326.0833,119,-61,50,73,0,0,19,30,4,27,63,28,10,13,10,19,9,31,36,0,0,0,0,0,0,0,0,0,0,744.5,680.8075,744.5,102,8750.108,13.0009,0.6903,0,0.411,8.0794,22.6452,16.2567,11.6246,1.4412,5.172,13.1048,4.212
"Sertac","Wesson",2010,"Full Season","NBA","Kings",69,2,944.2667,250,-80,65,150,26,91,42,57,18,51,140,58,0,42,34,0,0,6,83,0,0,0,0,0,0,0,0,0,0,2016,1848.9508,2016,314,7785.3306,14.4339,0.4698,0.3776,0.2365,7.6845,15.8652,11.846,9.0539,2.0972,0.2446,13.6328,-1.8149
"Sertac","Wesson",2011,"Full Season","NBA","Spurs",20,0,129.9667,14,-15,5,13,0,8,4,8,3,5,14,13,0,5,8,0,0,1,14,0,0,0,0,0,0,0,0,0,0,269,249.6516,269,30,8161.8602,10.4604,0.33845,0.381,0.381,6.1175,13.8635,9.1213,12.6138,3.332,0.6593,16.9377,-2.9595
"Punter","Vezenkov",2010,"Full Season","NBA","Kings",79,41,2476.55,1023,-173,326,642,75,199,118,141,25,38,181,233.5,0,136,89,0,0,10,166,0,0,0,0,0,0,0,0,0,0,5129,4849.2859,5129,1042,7785.3306,18.5609,0.5664,0.2366,0.1677,2.127,7.8382,5.6356,23.5418,1.6366,0.571,13.089,0.3144
"Punter","Vezenkov",2011,"Full Season","NBA","Kings",79,55,2733.5,1086,-209.5,326,642,65,182,180.5,228,36,41,224,233.5,0,141,90,0,0,9,181,0,0,0,0,0,0,0,0,0,0,5733.5,5421.7163,5733.5,1072,7876.2157,16.8683,0.5875,0.2209,0.2767,2.4728,10.2708,7.0472,21.6035,1.7049,0.0663,13.2355,0.5509
"Punter","Vezenkov",2012,"Full Season","NBA","Bucks",59,0,1080.0167,348,154.5,129,273,17,59,39,55,12,26,76,227,0,77,37,0,0,1,69,0,0,0,0,0,0,0,0,0,0,2215,2109.3214,2215,439,6397.06445,17.6676,0.4885,0.1777,0.1657,3.9118,8.0408,4.285,31.3707,1.5598,0.3044,17.7747,-2.1055
"Punter","Vezenkov",2013,"Full Season","NBA","Jazz",66,9,1456.63,538,-148,176,374,34,102,84,103,23,34,107,233.5,0,108,41,0,0,3,90,0,0,0,0,0,0,0,0,0,0,3012,2831.8792,3012,634,7887.241,19.288,0.5161,0.2144,0.2174,3.1172,9.9096,4.8735,32.1545,1.4991,0.5358,17.1643,-1.6901
"Punter","Vezenkov",2014,"Full Season","NBA","Jazz",48,12,757.65,255,-104,76,169,23,54,34,43,7,12,59,128,0,56,26,0,0,4,61,0,0,0,0,0,0,0,0,0,0,1540,1423.0031,1540,301,7603.4202,18.2494,0.5223,0.2438,0.184,2.1511,9.7915,6.9137,25.0067,1.8968,0.4989,19.0058,-1.5721
"Punter","Vezenkov",2015,"Full Season","NBA","Grizzlies",89,12,1669.6167,681,-40,247,465,30,113,97,114,25,24,139,233.5,0,93,51,0,0,8,104,0,0,0,1,0,0,0,0,0,0,3433.5,3198.4772,3433.5,730,8637.8711,19.8018,0.5421,0.1955,0.1972,1.2481,11.2505,5.3449,24.3177,1.8544,0.3323,12.8959,0.5341
"Punter","Vezenkov",2016,"Full Season","NBA","Jazz",44,5,707.65,205,-19,71,154,15,44,18,20,7,8,64,116,0,53,14,0,0,1,51,0,0,0,0,0,0,0,0,0,0,1460,1372.1501,1460,262,8859.0462,16.7856,0.4956,0.2209,0.1039,2.0484,11.9742,6.9659,26.0466,1.3115,0.633,20.5083,-3.6557
"Punter","Vezenkov",2017,"Full Season","NBA","Pistons",39,0,560.1667,227,85,81,165,11,32,32,34,15,6,51,131,4,36,13,30,12,0,29,0,0,0,0,0,0,0,0,0,0,1155,1108.6513,1155,249,7839.3951,19.5821,0.5355,0.1624,0.1726,1.9634,10.1362,4.5685,32.1545,1.4417,0,14.5185,0.1442
"McCalebb","Jabour",2010,"Full Season","NBA","Bucks",13,0,96.9333,40,17,11,18,3,12,9,11,1,0,3,12,0,6,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,193.5,184.2342,193.5,43,8233.519,19.1615,0.5741,0.4,0.3667,0,3.999,1.4962,18.8684,0.4257,0,14.6915,-1.9347
"Myck","Porzingis",2017,"Full Season","NBA","Mavericks",9,0,114.75,40,-62,13,29,3,9,5,7,2,8,14,9,1,3,2,8,3,4,8,0,0,0,0,0,0,0,0,0,0,234,220.4371,234,45,7599.5565,18.1213,0.4869,0.2368,0.1842,7.3526,13.897,12.1817,11.8354,0.8301,3.4565,6.8058,-2.2331
"Myck","Porzingis",2020,"Full Season","NBA","Jazz",7,0,53.15,19,10,4,9,3,9,2,2,0,2,4,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,114,113.7328,114,19,7451.2287,14.7789,0.5711,0.4848,0.0739,3.19,8.0514,5.7654,0,1.1278,0,0.7082,-4.1355
"Jakovics","Ferrando",2013,"Full Season","NBA","Raptors",62,55,1481.6167,554,-131,204,366,0,0,146,185,30,121,251,45,0,94,17,0,0,54.5,188,0,0,0,2,0,0,0,0,0,0,2940.5,2790.1938,2940.5,560,7525.3031,16.95,0.6191,0,0.5055,10.7455,19.8209,15.7129,4.0729,0.883,3.9918,17.3624,0.7983
"Jakovics","Ferrando",2014,"Full Season","NBA","Raptors",88,55,2482.6667,992,55,326,680,0,1,180.5,237,60.5,128.5,412,59,0,155,24,0,0,54.5,271,0,0,0,2.5,0,0,0,0,0,0,4921.5,4737.8121,4921.5,1019,8257.4568,18.4277,0.5842,0.0014,0.389,12.2539,26.5401,18.0517,6.629,0.4953,2.6639,15.437,-1.3566
"Jakovics","Ferrando",2015,"Full Season","NBA","Raptors",84,55,2201.65,1008,-42,326,680,0,1,180.5,237,60.5,128.5,412,41,0,113,35,0,0,54.5,229,0,0,0,2.5,0,0,0,0,0,0,4454,4261.4386,4454,949,8067.4386,19.0732,0.6184,0.0014,0.4116,12.6362,25.2322,19.7016,3.2999,0.8205,3.4999,12.1772,0.3626
"Jakovics","Ferrando",2016,"Full Season","NBA","Raptors",72,55,1877.65,933,154.5,326,656,0,0,180.5,237,55,128.5,412,53,10,103,35,11,10,54.5,190,0,0,0,2.5,0,0,0,0,0,0,3800,3606.7698,3800,894,9471.9368,21.1342,0.6083,0,0.3841,14.1194,26.4668,22.289,5.1944,1.1033,3.8545,11.8407,2.1925
"Jakovics","Ferrando",2017,"Full Season","NBA","Raptors",90,55,2291.4333,1071,77,326,680,1,3,180.5,237,38,128.5,412,59,10,119,39,30,15,54.5,238,0,0,0,2.5,0,0,0,0,0,0,4688.5,4511.8957,4688.5,1038,8734.6069,19.8468,0.5997,0.0038,0.3193,13.1869,28.3454,21.4604,3.6142,0.9833,2.9106,11.7589,-0.0061
"Jakovics","Ferrando",2018,"Full Season","NBA","Raptors",87,55,1971.5,1126,154.5,326,680,32,79,180.5,237,54,128.5,412,93,10,134,33,30,15,54.5,214,0,0,0,2.5,0,0,0,0,0,0,4120.5,3988.4012,4120.5,1042,9004.501,23.1082,0.6243,0.0995,0.3086,12.582,30.0049,22.5101,7.3079,0.8446,3.5665,12.9369,2.3101
"Jakovics","Ferrando",2019,"Full Season","NBA","Jazz",49,27,1091.1167,763,71,287,490,14,48,147,185,41,106,313,70,10,90,19,30,15,53,146,0,0,0,2.5,0,0,0,0,0,0,2408.5,2226.4431,2408.5,723,9354.9892,28.6739,0.6174,0.091,0.3452,10.6391,32.5997,20.1586,14.7879,0.963,4.6853,12.5982,2.573
"Jakovics","Ferrando",2020,"Full Season","NBA","Grizzlies",70,55,1844.9833,1044,5,326,648,32,91,148,200,39,128.5,412,131,10,127,30,30,15,54.5,185,0,0,0,2.5,0,0,0,0,0,0,4125,3951.631,4125,975,7526.3722,21.5129,0.6312,0.1231,0.2706,12.0339,32.3106,23.7802,11.5016,0.9764,3.4169,13.3124,2.3607
"Jakovics","Ferrando",2021,"Full Season","NBA","Grizzlies",26,25,705.8667,407,6,155,274,10,27,67,89,26,89,205,47,10,53,15,20,15,16,82,0,0,0,2.5,0,0,0,0,0,0,1545,1475.1737,1545,401,6397.06445,23.5616,0.5982,0.0897,0.2957,14.725,32.71705,22.5587,9.9016,1.2459,2.1134,13.4805,0.3772
"Alviti","Pasecniks",2013,"Full Season","NBA","Jazz",13,0,58.2167,8,-22,3,7,0,0,2,4,2,2,7,3,0,6,1,0,0,2,10,0,0,0,0,0,0,0,0,0,0,111,109.6266,111,15,9094.9656,12.1082,0.3915,0,0.3103,5.8002,15.812,8.8589,8.8109,0.8135,2.6626,26.6754,-9.3322
"Alviti","Pasecniks",2014,"Full Season","NBA","Jazz",24,0,339.35,99,-93,36,60,0,0,27,52,2,19,44,13,0,10,10,0,0,29,62,0,0,0,0,0,0,0,0,0,0,745,700.6035,745,97,8201.2534,11.5896,0.5936,0,0.6449,4.8834,14.1905,11.4222,5.7636,1.4074,5.172,10.7015,-2.4145
"Dwight","Ingram",2016,"Full Season","NBA","Bucks",70,6,1000.7,217,-143,38,119,43,147,12,15,25,11,77,39,0,28,29,0,0,16,73,0,0,0,0,0,0,0,0,0,0,2082.5,1964.6197,2082.5,301,7786.2313,13.5277,0.398,0.5526,0.0564,1.4214,7.6439,5.5947,4.6408,1.3616,1.4235,9.3147,-5.6415
"Dwight","Ingram",2017,"Full Season","NBA","Bucks",44,2,469,148,-85,31,77,28,83,2,5,4,4,45,23,2,14,19,30,8,10,32,0,0,0,0,0,0,0,0,0,0,973,920.7494,973,177,8331.8984,17.1923,0.4562,0.5188,0.0312,0.8805,11.6528,6.5009,7.4772,2.2711,1.871,7.9455,-3.4146
"Dwight","Ingram",2018,"Full Season","NBA","Jazz",28,0,211.8833,64,-12,9,19,14,37,4,6,2,3,18,13,1,6,5,7,7,3,15,0,0,0,0,0,0,0,0,0,0,446,425.2809,446,65,8509.079,13.7995,0.5255,0.6255,0.0978,3.1017,10.5589,4.732,8.9667,1.0498,1.6998,9.8895,-2.5915
"Albert","Carroll",2012,"Full Season","NBA","Wizards",57,20,1077.55,267,-98,117,217,0,1,33,62,17,101,148,47,0,60,39,0,0,32,156,0,0,0,0,0,0,0,0,0,0,2200.5,2077.2048,2200.5,314,6397.06445,12.6739,0.5443,0.0046,0.2844,9.8024,17.0263,13.8416,5.5181,1.7908,2.3893,19.6541,-2.6063
"Albert","Carroll",2013,"Full Season","NBA","Wizards",50,4,601.3667,126,-37,57,113,0,1,12,39,15,43,79,28,0,27,15,0,0,17,107,0,0,0,1,0,0,0,0,0,0,1224,1154.7648,1224,161,7625.2499,12.0054,0.4803,0.0088,0.3421,8.6462,14.4878,10.4502,8.4104,1.1875,2.1572,17.0713,-4.6513
"Albert","Carroll",2014,"Full Season","NBA","Jazz",54,1,776.35,197,-112,89,173,0,0,19,56,17,81,110,21,0,36,53,0,0,35,121,0,0,0,0,0,0,0,0,0,0,1627,1532.366,1627,238,8490.8272,13.2681,0.4977,0,0.3241,11.1941,16.5813,14.5496,5.8993,3.332,3.8644,15.6607,-1.0248
"Odom","Herrmann",2012,"Full Season","NBA","76ers",52,15,814.4333,284,38,128,284,3,8,19,36,9,88,159,31,0,33,20,0,0,34,111,0,0,0,0,0,0,0,0,0,0,1631,1517.9514,1631,344,7095.536,19.7094,0.4613,0.0274,0.1233,11.6818,21.0921,17.041,8.2355,1.3671,3.3032,9.682,-2.2645
"Odom","Herrmann",2013,"Full Season","NBA","Magic",77,55,2559.14,1008,-209.5,326,680,0,3,86,126,58,128.5,412,143,0,141,61,0,0,54.5,218,0,0,0,1,0,0,0,0,0,0,5121,4913.9607,5121,1100,7596.1605,19.3019,0.5336,0.0034,0.1417,12.4288,28.9573,20.988,8.2752,1.4704,2.8592,12.9901,-0.7338
"Odom","Herrmann",2014,"Full Season","NBA","Magic",57,55,1812.2833,811,-167,326,680,0,0,105,137,37,128.5,412,104,0,112,60,0,0,47,169,0,0,0,2.5,0,0,0,0,0,0,3716,3535.3211,3716,879,7785.4639,21.8275,0.5362,0,0.1968,12.4692,28.0716,20.7531,9.2349,1.8396,1.7706,12.8991,0.1155
"Odom","Herrmann",2015,"Full Season","NBA","Magic",74,55,2528.65,1220,-209.5,326,680,2,6,164,218,43,128.5,412,147,0,148,54,0,0,54,220,0,0,0,2.5,0,0,0,0,0,0,5222,4943.8138,5222,1339,7724.6785,26.0353,0.5484,0.005,0.1808,10.5687,25.0497,19.3416,12.141,1.1732,2.0172,10.2075,0.8341
"Odom","Herrmann",2016,"Full Season","NBA","Magic",65,55,2036.85,1181,-36,326,680,2,9,113,150,56,128.5,402,179,2,123,53,1,2,54.5,173,0,0,0,2.5,0,0,0,0,0,0,4208.5,4073.3392,4208.5,1239,7961.2949,26.8183,0.531,0.0086,0.1434,9.4735,23.8617,16.3327,17.9056,1.3466,3.0954,9.9595,1.8723
"Odom","Herrmann",2017,"Full Season","NBA","Magic",75,55,2162.7333,1096,-138,326,680,23,75,107,160,34,128.5,412,208,10,117,76,30,15,54.5,180,0,0,0,2.5,0,0,0,0,0,0,4630,4363.5067,4630,1231,7991.6695,24.8071,0.4975,0.0727,0.1552,7.827,30.8928,19.9157,17.8035,2.0312,3.244,9.6028,1.4444
"Odom","Herrmann",2018,"Full Season","NBA","Magic",57,55,1683.0333,939,-30,326,636,64,204,77,94,30,101,412,191,10,109,56,30,15,54.5,144,0,0,0,2.5,0,0,0,0,0,0,3672.5,3437.8542,3672.5,997,8060.3113,25.8822,0.5327,0.2429,0.1119,5.9733,29.7729,18.2983,20.5061,1.5332,2.8892,11.0061,2.6161
"Odom","Herrmann",2019,"Full Season","NBA","Magic",85,55,2657.5167,1220,152,326,680,87,244,180.5,237,60.5,128.5,412,233.5,10,170,83,30,15,54.5,169,0,0,0,2.5,0,0,0,0,0,0,5715.5,5422.8718,5715.5,1339,8562.268,27.7273,0.5668,0.1728,0.1707,9.7277,30.7003,21.7413,21.0641,1.596,3.2594,10.1773,5.78375
"Odom","Herrmann",2020,"Full Season","NBA","Magic",67,55,2182.7333,1220,4,326,680,107.5,305.5,141,178,52,128.5,412,233.5,10,101,58,30,15,50,148,0,0,0,2.5,0,0,0,0,0,0,4693.5,4443.6275,4693.5,1318,7740.1447,26.5073,0.5543,0.2911,0.1556,6.5139,28.6474,17.9308,21.3086,1.1127,1.9249,7.6323,4.5612
"Odom","Herrmann",2021,"Full Season","NBA","Magic",35,35,1183.5333,857,-209.5,251,489,94,226,73,87,21,66,342,131,10,58,35,30,15,22,60,0,0,0,2.5,0,0,0,0,0,0,2600.5,2445.1273,2600.5,816,6397.06445,29.3761,0.5688,0.3161,0.1217,5.0969,29.7727,19.2622,21.5208,1.3235,1.4216,7.1492,5.78375
